Gene,p_value,fold_change
206203_at,0.022062461926948957,61.97255581395348
206204_at,0.0020844443008644752,95.58359302325576
206205_at,1.7119189144294352e-08,14.875274418604647
206206_at,2.1683727929573148e-06,103.13719767441864
206207_at,4.805844172539976e-08,372.4821162790699
206208_at,0.0029896775279336903,147.95824418604644
206209_s_at,0.00016502309252279767,298.08564418604624
206210_s_at,0.007764509041226808,91.06476744186045
206211_at,3.17007079190441e-05,499.00526744186027
206212_at,5.1057287419998766e-08,575.5568372093024
206213_at,0.008376850626663868,69.35193023255812
206214_at,1.1130324764579514e-08,288.3141395348837
206215_at,9.007395175446058e-07,1063.8485813953491
206216_at,3.1742016128534826e-06,319.41972093023264
206217_at,5.021617713623434e-05,320.1262093023257
206218_at,2.457656971218722e-07,688.292604651163
206219_s_at,7.042308209821226e-07,342.29019069767446
206220_s_at,0.001059296395484034,65.99795348837208
206221_at,0.129498561397821,6.853744186046512
206222_at,1.1276503346728142e-09,235.37053488372095
206223_at,6.587410311424966e-09,426.01313953488375
206224_at,6.1873563682523366e-06,154.8425023255814
206225_at,0.07242991388082892,278.63895581395354
206226_at,1.0324366040774803e-05,514.429627906977
206227_at,1.6366840520890676e-09,2124.407651162792
206228_at,2.5215113940170074e-08,362.2950604651163
206229_x_at,0.00011696814522467129,315.33504651162787
206230_at,0.12785216948841133,30.32991162790698
206231_at,0.019698351715097547,120.398558139535
206232_s_at,0.0031711346508507764,97.93505116279064
206233_at,1.2718877661790647e-08,165.01980232558137
206234_s_at,2.1919561557107634e-06,165.58604186046517
206235_at,0.002907925871864566,99.69133023255819
206236_at,6.574128755123471e-09,479.73467441860464
206237_s_at,3.040569942472525e-07,181.98443953488365
206238_s_at,0.00023102440861306496,132.2019441860465
206239_s_at,0.0017673360888458857,239.85959534883716
206240_s_at,6.853466501097413e-10,381.37025581395335
206241_at,0.012742809586045435,73.64615534883721
206242_at,3.0388500101588857e-07,205.8322325581396
206243_at,0.00518862697157627,439.8704720930232
206244_at,0.27359271269175167,19.476911627906958
206245_s_at,2.5858761144506312e-09,767.0002790697675
206246_at,1.9436665731342917e-08,65.87515813953485
206247_at,7.690519633461195e-07,509.3349069767438
206248_at,2.280871396548801e-05,397.9897209302327
206249_at,0.07092818694382483,22.891151162790692
206250_x_at,0.005825977062332368,67.67155116279069
206251_s_at,4.0373750113554145e-08,293.7014790697673
206252_s_at,8.578900779985344e-08,234.50888139534868
206253_at,0.0006244262699407943,81.01750232558139
206254_at,0.0008714275559198976,181.13553488372088
206255_at,0.007412885698375259,24.94407720930233
206256_at,8.999623923862603e-10,1139.3490465116286
206257_at,6.588566137686993e-07,694.6911162790695
206258_at,7.316879118702072e-13,50.93604418604653
206259_at,6.729980843497627e-10,27.676504651162794
206260_at,0.294454994410326,-55.59920930232562
206261_at,2.200160571682508e-16,755.214372093023
206262_at,2.3916577446239472e-05,459.9287581395349
206263_at,6.1671622359279525e-09,1033.8606976744177
206264_at,6.385382810570668e-11,702.2049302325581
206265_s_at,0.38861956516675555,8.37465116279067
206266_at,6.145686572226296e-07,104.59516976744185
206267_s_at,0.00047157745909241067,83.23067441860465
206268_at,5.841520090666873e-06,393.15388372093014
206269_at,1.261916831362351e-10,57.38889302325582
206270_at,5.575193187049574e-07,32.15851162790696
206271_at,3.666779782259454e-12,469.53590697674395
206272_at,4.253199045382104e-08,415.93820930232584
206273_at,0.49756391872119254,14.392102325581476
206274_s_at,0.0002485025599744956,41.95482325581395
206275_s_at,0.0005182271332636982,157.93781395348833
206276_at,0.0003165997330337119,59.16440930232562
206277_at,1.3042018233070532e-05,73.58202325581397
206278_at,2.8042224632292287e-05,42.94377209302325
206279_at,6.2016137659539e-12,334.52755813953485
206280_at,0.004690192567585072,196.99602325581395
206281_at,4.471450642530028e-11,604.6246744186047
206282_at,4.4155584205742973e-07,98.92497674418607
206283_s_at,3.203287666019244e-05,183.19806976744184
206284_x_at,3.7892070952304615e-05,240.1970093023255
206285_at,0.03423587138703217,64.04003488372095
206286_s_at,1.0657964272548849e-07,223.2315209302325
206287_s_at,0.00027185131135788325,33.76859999999999
206288_at,1.212729830939427e-05,28.808686046511625
206289_at,1.2287064871547383e-05,133.680765116279
206290_s_at,1.1107273137691855e-10,648.2263023255812
206291_at,0.0002777897423964751,531.121786046512
206292_s_at,0.045880951987964706,25.613567441860496
206293_at,1.11786498420595e-06,50.96455813953487
206294_at,5.1764461486480094e-05,423.6445767441861
206295_at,0.011911375039959784,89.90542093023257
206296_x_at,0.0012884291927035315,24.696916279069782
206297_at,2.2334747599121353e-10,872.6063255813954
206298_at,0.0334411451666217,70.65591627906971
206299_at,2.583229810915914e-05,158.26776744186043
206300_s_at,0.0027231462613418406,138.34399534883704
206301_at,5.096225704938809e-10,72.805565116279
206302_s_at,3.837989430018342e-05,338.8151627906976
206303_s_at,7.797116813433583e-08,122.95055813953496
206304_at,1.1392325137116535e-09,165.38674651162788
206305_s_at,0.7661461313007977,-15.556995348837233
206306_at,7.006286390144139e-10,499.28327906976745
206307_s_at,0.010151623511902014,78.54261162790701
206308_at,2.373624766535595e-08,278.2193720930232
206309_at,6.485821288279662e-08,369.3662325581396
206310_at,0.00037548595648400284,205.9893581395349
206311_s_at,4.6343306948088195e-06,229.4722837209302
206312_at,0.3908732774124638,20.92693720930231
206313_at,4.323025846799819e-16,523.7538139534882
206314_at,0.009987796435875843,80.26515116279064
206315_at,3.039112289596779e-10,75.31419767441861
206316_s_at,0.00024106896501013042,28.315586046511605
206317_s_at,1.410228628305284e-06,11.259505581395349
206318_at,5.115762690459116e-12,629.052465116279
206319_s_at,1.2220381074694881e-10,639.2431162790701
206320_s_at,5.660019886888089e-06,29.036790697674405
206321_at,6.105588494795411e-05,14.375281395348843
206322_at,1.502561172708945e-05,254.89525581395344
206323_x_at,0.000150406817518906,313.7214651162791
206324_s_at,9.598072223534931e-05,259.3995348837209
206325_at,0.0014078835886109358,168.22980465116277
206326_at,0.21125113051358965,44.889904651162794
206327_s_at,1.3414283697153387e-07,48.62726046511625
206328_at,0.9014970502843054,-1.5219744186046853
206329_at,4.403307210316181e-09,31.699939534883725
206330_s_at,0.007688690896286584,26.647599999999983
206331_at,0.0005159930074852063,168.10046511627905
206332_s_at,0.019224674944502536,370.41897674418624
206333_at,0.0020096042097987,34.073976744186055
206334_at,1.4898791448838883e-06,181.44519767441858
206335_at,0.0009503434941230076,73.85716046511635
206336_at,6.491194805730544e-06,438.67290697674423
206337_at,2.6624859354021985e-11,573.495534883721
206338_at,7.158114545422933e-05,36.55882558139536
206339_at,0.6686762768255805,74.41463488372108
206340_at,0.0008301234466643746,224.8763488372092
206341_at,0.04237291331400641,72.97417906976742
206342_x_at,0.00917234984293271,42.61216976744184
206343_s_at,0.06743102985346495,59.01342093023263
206344_at,1.6317786086629155e-11,369.25255813953504
206345_s_at,9.840520590734022e-09,378.9687906976743
206346_at,3.813778511394248e-07,284.3368837209302
206347_at,0.15286478550165464,206.7410697674419
206348_s_at,0.0011616432597297206,17.073109302325584
206349_at,4.504348120475394e-09,350.79758139534886
206350_at,1.2587822857507111e-08,301.3918837209301
206351_s_at,2.142009410682945e-09,218.26383023255812
206352_s_at,1.177030359228594e-08,68.58757906976744
206353_at,2.3231198767417716e-07,257.29626279069754
206354_at,8.90707785202361e-09,41.96618372093025
206355_at,0.5931963782359955,10.692158139534882
206356_s_at,0.0050948452672321225,49.17915116279073
206357_at,0.0011143769655521199,18.640793023255817
206358_at,9.214802699013184e-05,61.906709302325595
206359_at,9.468950838639814e-07,132.65624186046503
206360_s_at,0.025176762727092256,211.6425581395349
206361_at,0.4238810287391045,12.072148837209255
206362_x_at,0.1445684510980392,28.029558139534856
206363_at,1.657056214496596e-06,95.4129093023256
206364_at,1.8300730245541323e-09,351.12332558139536
206365_at,0.0021032094285054603,126.88157906976747
206366_x_at,2.6707098290643327e-06,110.41497441860471
206367_at,0.0018906736402287815,161.0651279069767
206368_at,4.980335084947831e-07,83.98294883720928
206369_s_at,1.5526999001233987e-07,77.8996883720931
206370_at,0.00031641764022057685,104.20279767441862
206371_at,6.366874461792827e-05,108.79689302325575
206372_at,0.00010648174365762704,653.1519069767442
206373_at,0.00026993000314510314,27.682002325581415
206374_at,5.877050828508193e-05,104.95659302325578
206375_s_at,0.004330200552812895,67.88878837209302
206376_at,0.032385146890322125,70.76098372093026
206377_at,3.4091541563724e-11,1011.2190697674421
206378_at,0.0407260433337014,960.2672558139532
206379_at,4.9802394334122895e-06,39.89289069767443
206380_s_at,8.957527742300039e-05,17.701272093023277
206381_at,0.0001789919766523327,63.8382
206382_s_at,0.09258051160409075,39.606746511627904
206383_s_at,0.10340825791351518,72.80179069767433
206384_at,0.2348910876253522,23.727799999999974
206385_s_at,0.8556058698298951,32.80704186046523
206386_at,0.023009276862492937,138.81926511627904
206387_at,3.3167242910059725e-05,54.85095581395353
206388_at,4.818047797103127e-08,349.23806976744186
206389_s_at,4.041051860607002e-06,49.22074186046508
206390_x_at,0.013773350806238894,95.72116279069775
206391_at,0.00018066869141357116,86.9559418604651
206392_s_at,0.01877092859616817,89.67316744186046
206393_at,5.361097735051048e-06,29.20656976744184
206394_at,0.008257514458464742,31.63933953488371
206395_at,1.0927218364499278e-06,214.78458139534877
206396_at,5.402151741403982e-08,76.10339534883717
206397_x_at,4.902578734794745e-09,32.74611860465117
206398_s_at,0.0005650653558557847,80.30161395348843
206399_x_at,0.20846109711189606,15.599100000000007
206400_at,7.414404052193306e-10,35.95295813953488
206401_s_at,0.0031524377769621887,104.71574883720933
206402_s_at,3.586793773489961e-12,65.98237906976743
206403_at,5.211661648977184e-12,631.0177441860465
206404_at,0.0002632450882319342,255.94292325581398
206405_x_at,0.0003618168616757545,435.28306976744193
206406_at,6.662263518518894e-09,78.32727906976743
206407_s_at,6.676333838790875e-10,533.4063255813952
206408_at,0.9450877904892927,-1.0914604651162705
206409_at,1.3506740311345862e-08,76.12437209302325
206410_at,0.0013885673594301986,213.36323255813943
206411_s_at,1.1333217568037054e-07,409.6088837209303
206412_at,1.2698599541142286e-07,82.18528372093022
206413_s_at,0.0017256439507359852,76.35046279069766
206414_s_at,0.015070128422211327,270.1436046511627
206415_at,2.7814311552452836e-06,223.25835813953495
206416_at,0.10756258663003615,-22.46816744186046
206417_at,0.0038174130365149846,180.11816279069762
206418_at,4.64689553017784e-08,20.909231627906976
206419_at,0.0017935148686300504,264.6255581395348
206420_at,2.6080755547567765e-07,286.8254372093023
206421_s_at,2.7814793103268535e-08,63.49130232558136
206422_at,2.2393577192722574e-09,124.97381860465111
206423_at,0.11076083137595874,14.860493023255813
206424_at,6.110648364739508e-09,677.6756976744184
206425_s_at,0.15961000956768678,120.45683720930231
206426_at,0.5094003466096286,40.583730232558196
206427_s_at,6.7332097033514385e-09,339.80844186046517
206428_s_at,1.771556939739224e-05,26.34971162790697
206429_at,0.05188678628977913,338.2354651162784
206430_at,2.1758701473264706e-05,48.0670372093023
206431_x_at,6.264182167799027e-09,654.2936046511627
206432_at,1.7904776306292402e-10,472.2579767441861
206433_s_at,5.943130759704152e-14,299.91495116279066
206434_at,4.007724981624872e-09,235.99181627906978
206435_at,0.00032545824496639384,159.3133720930232
206436_at,2.929754794212829e-05,283.7923953488373
206437_at,4.110655614614866e-06,257.1218604651164
206438_x_at,0.055816241549975026,202.30351162790703
206439_at,9.200837016188072e-10,460.3505813953486
206440_at,1.920022346367688e-05,31.9477534883721
206441_s_at,0.0032105843794300606,97.48390697674415
206442_at,6.129846184014957e-09,332.966734883721
206443_at,0.00032548225811391114,21.889341860465095
206444_at,2.1686575318439413e-09,240.76032790697684
206445_s_at,0.00020220073708992383,53.000793023255824
206446_s_at,2.688146798806824e-08,137.35298139534885
206447_at,0.00010953105175359718,45.25244651162793
206448_at,1.5852890981751762e-08,631.2637674418609
206449_s_at,0.0020017719150859994,146.73613953488382
206450_at,1.912679215698456e-09,108.3274418604652
206451_at,6.109605467241314e-13,254.77693023255824
206452_x_at,6.831367987354666e-07,33.13856744186045
206453_s_at,0.21032026120580896,144.24390697674414
206454_s_at,3.1870557260390595e-05,198.4673720930232
206455_s_at,0.12229858613601882,120.59039534883743
206456_at,2.842468290826178e-07,428.80399999999986
206457_s_at,8.291737486446743e-09,551.3430232558138
206458_s_at,8.465909151297507e-05,209.57457209302322
206459_s_at,2.651529832852121e-10,380.47676511627907
206460_at,0.0008674146139215743,124.63793023255806
206461_x_at,0.0004074819720881353,625.8736279069769
206462_s_at,4.773652476437105e-09,237.0631162790698
206463_s_at,9.955148449642624e-06,205.11520930232564
206464_at,5.03979096118589e-05,126.98827906976743
206465_at,0.0022595746848760026,204.9417720930233
206466_at,3.5217930247033986e-06,151.23938139534886
206467_x_at,9.115414638251792e-07,195.75674651162788
206468_s_at,1.29049212328233e-09,471.995976744186
206469_x_at,0.006263834669543927,177.2058604651162
206470_at,7.288808586686165e-08,41.676623255813944
206471_s_at,0.09500885271510129,43.12207209302329
206472_s_at,3.0429091428559318e-12,556.533534883721
206473_at,0.0032884204656894998,117.00752325581391
206474_at,1.3166274952996508e-07,414.76737209302325
206475_x_at,1.258106677939203e-10,63.54997674418607
206476_s_at,0.13751399762118577,18.864825581395337
206477_s_at,1.3639735831175347e-08,178.42930000000004
206478_at,6.647212233769568e-11,547.8739069767444
206479_at,3.4921810081970062e-06,150.62109534883726
206480_at,0.6785437490048649,-8.054668139534883
206481_s_at,0.5966367078076996,40.48188837209301
206482_at,1.0525717920347168e-07,35.78360465116279
206483_at,3.23057787343556e-07,275.54985348837226
206484_s_at,0.005767848716451746,160.7475209302326
206485_at,1.3049173055207858e-09,1182.5838837209299
206486_at,9.498112702972015e-09,172.6564813953488
206487_at,1.0606178348488354e-08,50.6559232558139
206488_s_at,0.006277177749367557,1469.6292093023267
206489_s_at,0.000367382803765624,295.34992093023277
206490_at,0.07688265188479002,79.51866976744185
206491_s_at,0.004580041415931042,47.89013255813951
206492_at,5.250279292308813e-05,452.9815348837211
206493_at,5.678546031074675e-10,240.4044790697675
206494_s_at,0.0903514453982927,52.9015302325582
206495_s_at,8.18175115879857e-10,456.8660651162789
206496_at,0.0014048321521905232,116.3365
206497_at,7.849198788187712e-08,143.55307209302322
206498_at,1.6346530826665285e-07,346.70295348837215
206499_s_at,2.3556811141772358e-06,223.10497906976744
206500_s_at,6.736306304298004e-06,15.486541627906973
206501_x_at,1.014796592494351e-11,595.0787209302323
206502_s_at,1.5095182239250056e-06,371.78002325581394
206503_x_at,3.716179004060775e-06,22.16576046511627
206504_at,6.086500147643347e-13,483.77009302325575
206505_at,0.03726913094785253,22.419218372093017
206506_s_at,0.0026645300835277073,110.95665813953488
206507_at,7.469730821385564e-09,599.3616279069768
206508_at,0.38726159608656263,27.872520930232582
206509_at,0.5438047147130887,201.50536046511627
206510_at,3.749094602133605e-10,504.49051162790704
206511_s_at,4.144287895235531e-07,353.707976744186
206512_at,9.592746468508663e-10,37.18463023255815
206513_at,0.0016155680248067378,196.2267674418605
206514_s_at,0.00010215232555369837,44.52356046511629
206515_at,0.0003235797418156197,233.03542790697668
206516_at,0.6862156239362243,4.920244186046517
206517_at,4.492601458440622e-10,17.221146511627904
206518_s_at,1.1894719003945918e-08,220.64306279069768
206519_x_at,0.22129442420814602,10.404439534883736
206520_x_at,0.045266479573927626,148.05644186046504
206521_s_at,7.246734121671182e-08,141.789488372093
206522_at,5.7059999578473274e-05,52.24424883720931
206523_at,2.3450758058335965e-07,34.16952325581398
206524_at,2.668332081718728e-07,251.16082325581402
206525_at,1.2573533281727468e-10,696.4024418604654
206526_at,2.5049575685446258e-08,52.909079069767465
206527_at,2.7102632182140664e-08,903.2907674418605
206528_at,1.4016896158962598e-08,423.7442558139537
206529_x_at,0.004036598032657351,100.00154651162794
206530_at,0.04120914409128542,160.09290697674413
206531_at,0.00021399519369715088,47.29752790697677
206532_at,0.03103201742369555,113.21317209302333
206533_at,0.0004318003920882956,379.9426511627905
206534_at,0.00018719429623680078,558.8281860465115
206535_at,2.226310831651176e-08,45.60489069767442
206536_s_at,2.85857765852536e-10,405.16730232558155
206537_at,3.828713462394969e-07,365.0681069767442
206538_at,0.07475977661812364,39.64712325581391
206539_s_at,0.0038713483125491703,459.0527674418604
206540_at,0.00022713016851281408,178.40637209302318
206541_at,0.3021293920490701,-24.978106976744158
206542_s_at,7.141358403937457e-10,520.7284418604652
206543_at,1.827834146018264e-06,220.94384883720926
206544_x_at,2.1754210515904323e-10,28.94908139534884
206545_at,1.2916624459571711e-11,438.3522023255812
206546_at,2.7241077198397465e-07,249.49167209302328
206547_s_at,4.564489991259609e-05,248.26195348837228
206548_at,0.394181276406944,-31.83557209302319
206549_at,1.2946064927456262e-05,374.556411627907
206550_s_at,0.5828485967627688,14.275241860465059
206551_x_at,0.014284153190252504,62.3884976744186
206552_s_at,4.2793012814983406e-10,693.9748139534883
206553_at,0.7087051302619911,-8.488913953488407
206554_x_at,0.009411418794563814,221.0077627906977
206555_s_at,0.01688848423930371,250.56709302325567
206556_at,6.588226375839122e-07,219.99618604651158
206557_at,6.863091112208389e-08,494.80681395348813
206558_at,1.2443786566762724e-08,451.01241860465086
206559_x_at,3.8604323408474856e-11,4003.524186046514
206560_s_at,0.39951061812019084,-29.423688372093025
206561_s_at,0.6641003545403307,-8.195560465116273
206562_s_at,0.04082356064689302,196.5762325581395
206563_s_at,0.028428882621668226,51.94959534883721
206564_at,6.193821450162519e-06,261.1699534883719
206565_x_at,0.037791763290987164,105.3272279069767
206566_at,0.0019679852728798804,121.8101860465116
206567_s_at,0.018976927580974287,72.3099581395349
206568_at,0.6468971944323778,-16.505325581395283
206569_at,2.729265013812931e-09,225.9919069767442
206570_s_at,2.6809690633047374e-07,314.26687441860474
206571_s_at,2.2861082142664456e-06,324.09438604651166
206572_x_at,5.947848293843983e-06,408.86330232558123
206573_at,0.7901842102952356,10.741837209302446
206574_s_at,1.3290588421530081e-06,37.93327674418604
206575_at,6.878642618657791e-09,91.64478139534887
206576_s_at,1.334212949561745e-05,369.31939534883713
206577_at,0.0011833515167852613,65.89318372093021
206578_at,9.56301509767358e-09,331.17639999999994
206579_at,1.3508836929458247e-10,786.0836511627906
206580_s_at,2.2835993524491075e-10,666.1376976744186
206581_at,8.644032538194491e-07,379.57439534883724
206582_s_at,0.003032789132532724,79.01333255813955
206583_at,0.40130309189864666,39.22784186046516
206584_at,0.00015412493211140976,339.94767441860483
206585_at,3.601129110592088e-07,321.254069767442
206586_at,2.4403870524932316e-07,732.5515116279066
206587_at,3.962884738360653e-06,303.0437674418605
206588_at,0.0008346803386909779,254.94143023255816
206589_at,2.721233121179467e-06,69.53049767441865
206590_x_at,4.538190166914935e-08,463.1056046511628
206591_at,0.003311354487988762,121.03396976744182
206592_s_at,0.0072233183608368095,57.20148604651163
206593_s_at,3.8486105982086e-13,750.9385581395352
206594_at,0.002814739587654174,171.5597604651163
206595_at,0.9581345391960929,1.293977441860477
206596_s_at,4.3267855278490066e-12,63.0553860465116
206597_at,0.0002400588237971649,217.58127906976756
206598_at,2.1975799374552873e-06,51.842527906976734
206599_at,0.007297405004072943,47.50706744186044
206600_s_at,0.000656827123097778,102.6782720930232
206601_s_at,8.649616251828564e-14,150.27932558139537
206602_s_at,0.16075817134088904,62.42656744186041
206603_at,0.0005786736522184989,60.83736976744191
206604_at,0.00010039824723892154,40.49193953488374
206605_at,0.00011587570282825726,170.93105116279077
206606_at,0.0011417379900581423,38.9216348837209
206607_at,0.021364993728353855,56.968209302325505
206608_s_at,2.421282638347381e-10,824.3466046511628
206609_at,4.64561951583448e-05,370.7711604651164
206610_s_at,5.92938883450262e-07,168.95061860465114
206611_at,0.17612901248371868,40.431093023255755
206612_at,5.969877031933693e-12,110.17193023255813
206613_s_at,3.367612514355775e-08,204.5459116279071
206614_at,5.310391388703826e-05,74.18776976744195
206615_s_at,0.002012119753572074,98.6020511627907
206616_s_at,5.05585257323848e-08,94.07943023255808
206617_s_at,1.590488716146463e-05,52.462651162790735
206618_at,2.7546060647194603e-05,229.49309302325588
206619_at,3.296376991478993e-10,71.90008837209302
206620_at,0.05181738547355675,10.8667488372093
206621_s_at,2.870093514318226e-08,1146.8283023255813
206622_at,0.0005075568654784255,186.97076744186057
206623_at,0.07479011192606075,143.7791953488372
206624_at,0.00016819602088209162,63.484506976744186
206625_at,2.341210766118061e-05,333.91313953488384
206626_x_at,0.0010736929692185327,363.0598139534885
206627_s_at,0.0004970383156231486,17.340317674418607
206628_at,1.4532603965334862e-09,356.86034883720936
206629_at,1.0171968726593694e-07,7.81440302325581
206630_at,3.849038347913694e-07,157.7789069767441
206631_at,0.022009581373771597,90.79845581395347
206632_s_at,9.944691351423768e-07,315.3073023255813
206633_at,1.4627640064137728e-08,356.4048372093024
206634_at,0.0037018442093025073,146.1604651162791
206635_at,2.176991814880156e-08,230.3434697674419
206636_at,5.459456982048295e-13,218.56651162790698
206637_at,2.5892335909246824e-06,489.60730232558154
206638_at,5.119239538558553e-05,269.8894651162791
206639_x_at,0.5293293014247659,44.56831627906979
206640_x_at,0.3774800525100229,26.186358139534917
206641_at,0.00012042203548004796,54.483130232558146
206642_at,8.356225049473056e-06,51.91037906976743
206643_at,1.0451461807735421e-07,509.00502325581385
206644_at,4.5528222141833653e-10,443.2788604651164
206645_s_at,3.740742669756913e-09,283.53091627906986
206646_at,1.692109056946124e-06,318.7470465116279
206647_at,0.0001918376547083131,30.269486046511616
206648_at,6.371881917614247e-10,448.8097953488373
206649_s_at,0.8345306741963029,9.28295348837213
206650_at,3.006233399062299e-07,108.22710930232559
206651_s_at,0.03750925359063838,144.423976744186
206652_at,0.7795462590481776,2.0497555813953454
206653_at,8.733843482966753e-10,269.45574883720917
206654_s_at,0.19943223350420453,35.91778837209304
206655_s_at,3.999906980032992e-06,184.60500930232558
206656_s_at,1.1527698028113082e-05,1242.0433023255814
206657_s_at,0.19182683897258834,49.02402325581386
206658_at,3.0429122435781412e-06,272.24770232558126
206659_at,2.2870538518802107e-07,83.65317441860464
206660_at,1.3026949748408393e-08,183.7727558139536
206661_at,1.0688556699916022e-10,576.2592790697673
206662_at,2.067956401795498e-09,1081.7203255813959
206663_at,3.810718581593396e-09,568.2413023255815
206664_at,0.00019504065123312567,43.886795348837204
206665_s_at,6.93711375373615e-12,36.79452093023257
206666_at,0.004312032398938696,298.05086046511633
206667_s_at,1.2612694938585675e-06,226.41080697674425
206668_s_at,4.075969620820841e-05,97.82585348837213
206669_at,0.048152541238359416,44.05727674418608
206670_s_at,1.4338987260220805e-07,59.719781395348846
206671_at,9.385156490598438e-11,353.0912790697675
206672_at,2.9143353695503184e-07,748.3915581395349
206673_at,2.7209278567913213e-08,301.1753255813955
206674_at,0.25079754284016176,85.25732558139538
206675_s_at,3.4341945783159697e-06,108.8783325581395
206676_at,0.1777586975551279,31.527295348837242
206677_at,2.114710987052441e-10,242.7783930232559
206678_at,3.6753419209114686e-05,82.2531488372093
206679_at,0.00462517014486115,101.88974418604653
206680_at,1.1041533894633018e-09,411.9849767441861
206681_x_at,3.1499726956143493e-05,261.8878372093023
206682_at,2.0407296123515826e-09,244.59630232558135
206683_at,0.16686814030734756,13.901000465116269
206684_s_at,4.0376821522679485e-12,509.2029069767442
206685_at,2.7561284752715686e-05,141.18520465116276
206686_at,5.804572086499497e-07,108.50066046511625
206687_s_at,1.0905546485623902e-11,465.98246511627883
206688_s_at,1.4579535372211616e-08,489.19232558139527
206689_x_at,0.32440168418213255,45.84583953488371
206690_at,0.01482693300246983,93.42009302325579
206691_s_at,0.0006246129367015891,117.34318139534878
206692_at,1.0945539891392146e-11,877.4650465116275
206693_at,0.01813442938668651,89.27339069767442
206694_at,0.0024929415607862788,223.00109302325558
206695_x_at,2.4984581003467752e-05,219.56799069767447
206696_at,3.407864758755511e-06,88.82923255813955
206697_s_at,0.001569215455362333,473.9426279069768
206698_at,0.00043918685019605445,151.78285348837215
206699_x_at,8.396263961284295e-10,48.69555348837207
206700_s_at,0.17646982328448285,89.5891860465116
206701_x_at,0.09106737691502571,122.41646046511642
206702_at,7.019222310499667e-05,673.0202790697672
206703_at,3.718853702890037e-07,505.6267232558141
206704_at,4.1115456061442753e-07,304.9845348837209
206705_at,2.410583149491122e-09,398.4070697674419
206706_at,2.7936355814050553e-07,269.17556976744186
206707_x_at,0.07442238839674539,141.69986046511622
206708_at,3.769582984285391e-09,289.6616976744187
206709_x_at,3.2016420663254914e-06,13.407906976744194
206710_s_at,0.010223639094034393,171.16315116279077
206711_at,6.74635144227848e-08,80.01487906976746
206712_at,9.029298524974044e-05,39.22189767441863
206713_at,3.684707799613009e-10,634.1337674418606
206714_at,5.400386495720481e-07,568.5997441860461
206715_at,5.611064270653124e-10,675.5712790697672
206716_at,2.3994304801546013e-05,65.62834186046511
206717_at,4.270261946000679e-09,351.3745813953488
206718_at,0.11545933229988552,93.06911627906982
206719_at,0.0004266944811208312,256.3692209302326
206720_at,0.003533125099150276,30.684648837209295
206721_at,2.1580969392044988e-10,321.99683720930244
206722_s_at,2.31390209552477e-06,333.6082837209302
206723_s_at,6.078360864410974e-06,231.86747674418595
206724_at,0.0004874876087611531,42.328809302325595
206725_x_at,0.003259599205207997,127.327023255814
206726_at,1.0046731625533841e-05,424.6669999999997
206727_at,0.006112177954102688,49.821539534883726
206728_at,1.0233614330818717e-09,350.91793023255786
206729_at,5.7490334403234555e-15,608.8903255813955
206730_at,0.00011441625855764965,57.12709069767443
206731_at,8.218849393429336e-12,374.94541860465114
206732_at,1.9580889167116369e-07,418.9739534883721
206733_at,0.0009989373509761508,171.44732558139532
206734_at,0.00517504576399272,89.20906976744186
206735_at,0.007903478762997653,26.754423255813975
206736_x_at,0.41834896091647766,-26.628658139534906
206737_at,0.050738197799168286,16.543925581395314
206738_at,1.1863306179856249e-06,379.7689069767439
206739_at,1.5324412849536483e-05,281.8738837209302
206740_x_at,2.3986665608838992e-14,887.2941162790698
206741_at,6.568347669029292e-06,277.4755813953486
206742_at,1.25303234301663e-05,587.4202558139534
206743_s_at,1.0655019320743674e-06,107.37681627906974
206744_s_at,0.015896460578335395,108.4366930232558
206745_at,1.0528008604527739e-06,483.85355813953515
206746_at,2.573268433895794e-08,153.39949069767442
206747_at,0.021014530531394612,216.71446511627903
206748_s_at,1.7455831085701737e-12,622.1505348837209
206749_at,0.010701568515978872,75.52897674418602
206750_at,0.09579114070858566,26.8446930232558
206751_s_at,9.120628527241459e-07,274.20941627906984
206752_s_at,0.1871407363966144,9.916130232558139
206753_at,0.02151001066812487,139.3243488372093
206754_s_at,0.00012732005002060435,532.9473720930232
206755_at,1.7458120729842148e-13,760.6781162790699
206756_at,8.602923423351709e-09,44.533288372093
206757_at,0.004538949752440572,21.62241860465116
206758_at,0.010566522729786032,61.2801093023256
206759_at,1.105961340557434e-07,25.374632558139538
206760_s_at,0.261673205502472,29.553574418604597
206761_at,0.0005448857061447356,132.59986744186043
206762_at,0.0696208864578075,68.05499999999995
206763_at,6.093917641899772e-09,261.11790697674417
206764_x_at,4.6791826283794213e-07,212.22123255813955
206765_at,0.001285416076131908,308.0582093023256
206766_at,6.034641286814038e-08,846.3909302325576
206767_at,6.350424834834764e-05,562.6333720930231
206768_at,5.104205031989334e-05,98.41969767441853
206769_at,0.0007527530664446877,42.31513488372093
206770_s_at,1.2670049468955446e-09,576.4800697674417
206771_at,0.2086769202141035,39.990534883720954
206772_at,1.6848859268691207e-06,67.04337674418602
206773_at,2.189636473663226e-08,135.11781395348834
206774_at,0.002637572344869436,166.94203255813954
206775_at,0.029956119586275518,81.89858372093025
206776_x_at,1.0408213950823228e-10,854.4320930232554
206777_s_at,0.00015904183928470885,101.15718837209306
206778_at,0.00608824975794683,100.00041627906973
206779_s_at,0.2070082685401592,-33.67353255813953
